mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
NGC1275-P5,49.95300958333,41.51178055556,1230.0,2050.0,lbjn02020,1428.0320000000002,COS/FUV,CLUSTER OF GALAXIES;COOLING FLOW;EMISSION LINE NEBULA;STAR FORMING REGION,12189,3,*Emission*
IRAS09583+4714-POSB,150.3768708333,46.99770555556,1150.0,1450.0,lc8t03wqq,38.0,COS/FUV,GALAXY;EMISSION LINE NEBULA;INTERACTING GALAXY;STARBURST;ULTRALUMINOUS IR GAL;WIND,13407,1,*Emission*
IRAS09583+4714-POSB,150.3768708333,46.99770555556,1150.0,1450.0,lc8t03wpq,141.0,COS/FUV,GALAXY;EMISSION LINE NEBULA;INTERACTING GALAXY;STARBURST;ULTRALUMINOUS IR GAL;WIND,13407,1,*Emission*
IRAS09583+4714-POSB,150.3768708333,46.99770555556,1150.0,1450.0,lc8t03woq,384.0,COS/FUV,GALAXY;EMISSION LINE NEBULA;INTERACTING GALAXY;STARBURST;ULTRALUMINOUS IR GAL;WIND,13407,1,*Emission*
WRAY 15-579,156.9636722222222,-43.90348611111112,1134.3636,1458.2194999999997,hst_hsla_wray15-579--0589,11718.752000000002,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,12173,3,*Emission*
OGLE J004942.75-731717.7,12.42809587206,-73.28837849561,1130.1303,1790.4492,hst_hsla_oglej004942d75-731717d7--2662,1852.064,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,15837,3,*Emission*
LIN 508,18.72924826174,-72.36058371394,1129.8554,1790.3176,hst_hsla_lin508--2667,1828.096,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,15837,3,*Emission*
AzV 493,19.327022829350003,-73.29794807663,1129.9632,1790.3759000000002,hst_hsla_azv493--2663,1856.1599999999999,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,15837,3,*Emission*
SK -71 35,82.51740448754,-71.13228988849,1130.0566,1790.2946,hst_hsla_sk-7135--3214,1304.128,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,16819,3,*Emission*
[VPW98] 412,152.77367359745,-4.70378809763,784.4226,1953.5742000000002,hst_hsla_bvpw98b412--3226,13927.232,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,16930,3,*Emission*
[VPW98] 459,152.77202080485,-4.7028495867,782.9863,1953.0817,hst_hsla_bvpw98b459--3424,16956.896,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,17111,3,*Emission*
[MA93] 1694,17.341454966769998,-73.26164308599,939.6039999999999,1735.0,hst_hsla_bma93b1694--3222,11546.104,COS-STIS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,MULTI,3,*Emission*
BI 189,82.73993176533,-71.05938796017,1130.1957,1790.2078,hst_hsla_bi189--3233,3680.448,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,16818,3,*Emission*
[FS95b] L167-2,23.52825,30.78944444444445,1891.2772999999997,2134.0316,hst_hsla_bfs95bbl167-2--3593,2090.4000000000005,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,17494,3,*Emission*
HD 29159,69.02194730376,15.684004284839997,1069.944,1704.3108,hst_hsla_hd29159--3537,1935.68,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,17576,3,*Emission*
AzV 261,15.24466424651,-72.51395437705,1134.2411,5700.0,hst_hsla_azv261--0099,22137.673625,COS-STIS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,MULTI,3,*Emission*
HORSESHOE,49.9383875,41.52579166667,24.8896,2439.9212000000007,hst_hsla_horseshoe--0820,19746.144000000004,COS,UAT=Emission nebulae; TIER1=ISM; TIER2=Nebulae; TIER3=Emission line nebula,12560,3,*Emission*
CXO-J033831.8-352604,54.63254166667,-35.43458333333,1230.0,2050.0,lcwo04010,4568.448,COS/FUV,EXT-CLUSTER;EMISSION LINE NEBULA;GLOBULAR CLUSTER,14247,3,*Emission*
CXO-J033831.8-352604,54.63254166667,-35.43458333333,1230.0,2050.0,lcwo03010,4568.512,COS/FUV,EXT-CLUSTER;EMISSION LINE NEBULA;GLOBULAR CLUSTER,14247,3,*Emission*
CXO-J033831.8-352604,54.63254166667,-35.43458333333,1230.0,2050.0,lcwo02010,7560.703999999999,COS/FUV,EXT-CLUSTER;EMISSION LINE NEBULA;GLOBULAR CLUSTER,14247,3,*Emission*
CXO-J033831.8-352604,54.63254166667,-35.43458333333,1230.0,2050.0,lcwo01010,7560.6720000000005,COS/FUV,EXT-CLUSTER;EMISSION LINE NEBULA;GLOBULAR CLUSTER,14247,3,*Emission*
SN1006-T1-ALTERNATE,225.4629476074,-41.80447761412,1230.0,2050.0,lcv012010,14990.879999999997,COS/FUV,ISM;EMISSION LINE NEBULA;SHOCK FRONT;SNR,14228,3,*Emission*
SN1006-T1,225.4630600364,-41.80474507902,1230.0,2050.0,lcv001010,14990.912000000002,COS/FUV,ISM;EMISSION LINE NEBULA;SHOCK FRONT;SNR,14228,3,*Emission*
NGC6853,299.9022916667,22.71338888889,1382.5475,1754.8821,hst_hsla_ngc6853--1233,2527.616,COS,UAT=Emission nebulae; TIER1=ISM; TIER2=Nebulae; TIER3=Emission line nebula,13436,3,*Emission*
LHA 120-N 29,78.15292221625,-66.63959230768,25.019999999999996,2437.4404,hst_hsla_lha120-n29--1838,4108.768,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,14712,3,*Emission*
J135646.10+102609.0-BUBBLE,209.19214665819985,10.43452799741,1110.8279,2280.4041,hst_hsla_j135646d10p102609d0-bubble--2063,2163.808,COS,UAT=Emission nebulae; TIER1=ISM; TIER2=Nebulae; TIER3=Emission line nebula,15280,3,*Emission*
AL 121,79.22518098363,-67.33479392226,23.6088,2438.489,hst_hsla_al121--1839,3880.7039999999997,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,14712,3,*Emission*
ESO 350-IG 038 NED02,9.219729166667,-33.55417222222,1070.2072,1429.4706,hst_hsla_eso350-ig038ned02--2139,3313.312,COS,UAT=Emission nebulae; TIER1=ISM; TIER2=Nebulae; TIER3=Emission line nebula,15352,3,*Emission*
SN1006-T1-ALTERNATE,225.4629569538,-41.80448497405,1230.0,2050.0,lcv013010,14990.816,COS/FUV,ISM;EMISSION LINE NEBULA;SHOCK FRONT;SNR,14228,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1405.0,1775.0,ldaw16060,1908.096,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1150.0,1450.0,ldaw16070,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1150.0,1450.0,ldaw16050,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
V* V925 Tau,67.65916007899,22.90800606968,1129.9964,3199.6353999999997,hst_hsla_vsv925tau--2380,9315.712,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,MULTI,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1150.0,1450.0,ldaw16030,800.16,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1405.0,1775.0,ldaw16040,1908.128,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1405.0,1775.0,ldaw16020,1444.16,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-15,204.2465708333,-29.90752222222,1150.0,1450.0,ldaw15010,1040.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-14,204.2230583333,-29.886375,1405.0,1775.0,ldaw14020,1296.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-15,204.2465708333,-29.90752222222,1405.0,1775.0,ldaw15020,3644.3840000000005,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-14,204.2230583333,-29.886375,1150.0,1450.0,ldaw14010,400.032,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1150.0,1450.0,ldaw12070,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-13,204.2127208333,-29.84446388889,1150.0,1450.0,ldaw13010,2232.064,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-13,204.2127208333,-29.84446388889,1405.0,1775.0,ldaw13020,5652.6720000000005,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
HD 285876,67.96863370533,15.49948123534,1670.7343,3217.2777,hst_hsla_hd285876--2368,877.664,COS,UAT=Emission line stars; TIER1=Star; TIER2=Emission line star; TIER3=Emission line star,15091,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1405.0,1775.0,ldaw12040,1912.16,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1405.0,1775.0,ldaw12020,1540.096,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1150.0,1450.0,ldaw12030,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1405.0,1775.0,ldaw08020,1521.1200000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1405.0,1775.0,ldaw08060,1887.1680000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1150.0,1450.0,ldaw08050,825.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1405.0,1775.0,ldaw01080,2120.096,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1405.0,1775.0,ldaw01060,2120.064,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1150.0,1450.0,ldaw01010,592.032,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1150.0,1450.0,ldaw16010,700.192,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-16,204.2204833333,-29.88874722222,1405.0,1775.0,ldaw16080,1908.128,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
SCHG-1214-277-COSPOINT,184.3215458333,-28.04219444444,1150.0,1450.0,ldew03010,2409.376,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,14923,3,*Emission*
J1154+2443,178.7035416667,24.72584166667,1230.0,2050.0,ld9b53010,8690.720000000001,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
J0901+2119,135.4400416667,21.32438333333,1405.0,1775.0,ld9b01020,5636.2880000000005,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
SCHG-1214-277-COSPOINT,184.3215458333,-28.04219444444,1150.0,1450.0,ldew03020,2819.392,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,14923,3,*Emission*
J1248+4259,192.0436666667,42.99822222222,1405.0,1775.0,ld9b05020,5808.544,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
J1243+4646,190.752625,46.78066666667,1405.0,1775.0,ld9b04020,5896.576,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
J1243+4646,190.752625,46.78066666667,1230.0,2050.0,ld9b04010,9080.576000000001,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
J0901+2119,135.4400416667,21.32438333333,1230.0,2050.0,ld9b01010,7045.0,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
J1256+4509,194.1839583333,45.154725,1405.0,1775.0,ld9b06020,5896.384,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,14635,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1405.0,1775.0,ldaw12060,1912.128,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1150.0,1450.0,ldaw08030,825.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1150.0,1450.0,ldaw08010,825.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1150.0,1450.0,ldaw08070,825.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-10,204.2746,-29.89590555556,1405.0,1775.0,ldaw10010,2420.32,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1405.0,1775.0,ldaw08080,1887.0720000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-11,204.2179875,-29.85573888889,1405.0,1775.0,ldaw11020,5652.6720000000005,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-6,204.2895625,-29.85880833333,1150.0,1450.0,ldaw06010,1036.0320000000002,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-7,204.2692666667,-29.84959166667,1405.0,1775.0,ldaw07020,1136.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-4,204.2514333333,-29.86620555556,1150.0,1450.0,ldaw04010,500.03200000000004,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1150.0,1450.0,ldaw01050,592.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-4,204.2514333333,-29.86620555556,1405.0,1775.0,ldaw04020,1208.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1405.0,1775.0,ldaw01040,2120.064,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-6,204.2895625,-29.85880833333,1405.0,1775.0,ldaw06020,3644.6720000000005,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-2,204.2576791667,-29.87038333333,1150.0,1450.0,ldaw02010,2120.032,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-2,204.2576791667,-29.87038333333,1405.0,1775.0,ldaw02020,5652.448,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1150.0,1450.0,ldaw01030,592.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1405.0,1775.0,ldaw01020,1754.112,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1405.0,1775.0,ldaw12080,1912.16,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1150.0,1450.0,ldaw12050,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-12,204.2171125,-29.87641111111,1150.0,1450.0,ldaw12010,800.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-10,204.2746,-29.89590555556,1405.0,1775.0,ldaw10050,1707.136,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-1,204.2527583333,-29.87391111111,1150.0,1450.0,ldaw01070,592.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-7,204.2692666667,-29.84959166667,1150.0,1450.0,ldaw07010,540.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-8,204.2688666667,-29.82460555556,1405.0,1775.0,ldaw08040,1887.1680000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-10,204.2746,-29.89590555556,1150.0,1450.0,ldaw10020,890.0160000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-9,204.2904083333,-29.81878333333,1150.0,1450.0,ldaw09010,1056.0639999999999,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-10,204.2746,-29.89590555556,1405.0,1775.0,ldaw10030,1707.1680000000001,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-10,204.2746,-29.89590555556,1150.0,1450.0,ldaw10040,890.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-11,204.2179875,-29.85573888889,1150.0,1450.0,ldaw11010,2092.0,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
M83-CLUSTER-9,204.2904083333,-29.81878333333,1405.0,1775.0,ldaw09020,3616.64,COS/FUV,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,14681,3,*Emission*
J135646.10+102609.0-BUBBLE,209.1921466582,10.43452799741,1230.0,2050.0,ldhv03010,2164.0,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA;KNOT;NLR,15280,3,*Emission*
J0820+5431,125.0802916667,54.52780555556,1150.0,1450.0,ldh853010,6000.512,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J0007+0226,1.852041666667,2.440888888889,1150.0,1450.0,ldh801010,5616.352,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J0159+0751,29.96979166667,7.863555555556,1150.0,1450.0,ldh802010,4245.2480000000005,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J1032+4919,158.2363333333,49.32978888889,1150.0,1450.0,ldh805010,4645.28,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J1205+4551,181.2647916667,45.86415,1150.0,1450.0,ldh806010,7469.567999999999,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J1355+4651,208.8569166667,46.86426111111,1150.0,1450.0,ldh808010,7349.536,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
RMC-15,14.87145416667,-72.01791944444,1230.0,2050.0,ld9a01010,4140.0,COS/FUV,EXT-STAR;B6-B9.5 III-I;DISK;EMISSION LINE STAR;WIND,14712,3,*Emission*
AAOMEGA-30DOR-333,84.798375,-69.51035277778,1150.0,1450.0,ld7m01ozq,0.2,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-333,84.798375,-69.51035277778,1150.0,1450.0,ld7m01oyq,185.0,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-368,85.05685416667,-69.42639166667,1150.0,1450.0,ld7m02ioq,185.0,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-368,85.05685416667,-69.42639166667,1150.0,1450.0,ld7m02ipq,0.3,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-187,83.96606666667,-69.38863611111,1150.0,1450.0,ld7m03vvq,0.2,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-187,83.96606666667,-69.38863611111,1150.0,1450.0,ld7m03vrq,1605.0,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-333,84.798375,-69.51035277778,1150.0,1450.0,ld7m51b4q,0.2,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
AAOMEGA-30DOR-333,84.798375,-69.51035277778,1150.0,1450.0,ld7m51agq,177.0,COS/FUV,EXT-STAR;EMISSION LINE STAR;OF;SUPERGIANT O;WIND,14683,1,*Emission*
KNOT-C-NORTH,9.219729166667,-33.55417222222,1150.0,1450.0,ldi750030,1202.0,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA,15352,3,*Emission*
KNOT-C-SOUTH,9.2194625,-33.55528333333,1150.0,1450.0,ldi750020,1049.992,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA,15352,3,*Emission*
KNOT-C-NORTH,9.219729166667,-33.55417222222,1150.0,1450.0,ldi750040,1206.0,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA,15352,3,*Emission*
KNOT-C-NORTH,9.219729166667,-33.55417222222,1150.0,1450.0,ldi710030,1272.2240000000002,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA,15352,3,*Emission*
KNOT-C-SOUTH,9.2194625,-33.55528333333,1150.0,1450.0,ldi710020,1080.0,COS/FUV,EXT-MEDIUM;EMISSION LINE NEBULA,15352,3,*Emission*
J0926+4504,141.731,45.07563888889,1150.0,1450.0,ldh804010,5904.544,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STARBURST,15136,3,*Emission*
J1157+5801,179.4366666667,58.028525,1230.0,2050.0,le1x07020,5814.0,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J1157+5801,179.4366666667,58.028525,1405.0,1775.0,le1x07010,4054.304,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J1137+3605,174.4490416667,36.08461666667,1230.0,2050.0,le1x06020,5436.512000000001,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J1014+5501,153.5990833333,55.02883888889,1230.0,2050.0,le1x04020,5814.0,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J1014+5501,153.5990833333,55.02883888889,1405.0,1775.0,le1x04010,4054.464,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J0844+5312,131.24125,53.20836388889,1405.0,1775.0,le1x03010,3932.384,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
J0130-0014,22.634875,-0.2423666666667,1230.0,2050.0,le1x01020,5320.576,COS/FUV,GALAXY;DWARF COMPACT;EMISSION LINE NEBULA;STAR FORMING REGION;STARBURST,15845,3,*Emission*
MAC-OB-69-2,10.23531458333,41.05238611111,1230.0,2050.0,le0m01010,7886.784,COS/FUV,EXT-STAR;EMISSION LINE STAR;WOLF RAYET;WOLF RAYET - WN,15822,3,*Emission*
