mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6064170,100.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,3020.0,5610.0,ob6064130,20.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,1640.0,3190.0,ob6064160,200.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6064150,200.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,3020.0,5610.0,ob60640v0,54.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6064190,80.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,1640.0,3190.0,ob6064140,240.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,5450.0,10140.0,ob60641c0,3.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60641f0,30.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60641e0,6.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60641a0,3.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60641b0,21.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,5450.0,10140.0,ob60641d0,21.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6064qpq,0.5,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,1,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6067010,0.2,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2651061404,-59.68447326652,5450.0,10140.0,ob60641h0,30.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2651061404,-59.68447326652,5450.0,10140.0,ob60641g0,6.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,5450.0,10140.0,ob60641i0,42.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob6067060,120.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob6067070,8.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE2,161.2650366667,-59.68440722222,5450.0,10140.0,ob60641j0,60.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6067040,30.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob6067090,6.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6067030,3.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob6067080,45.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60670a0,48.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60670b0,120.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob6067050,45.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6067020,3.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60670d0,3.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60670f0,10.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60670e0,16.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60670c0,72.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1680.0,3060.0,ob60670g0,12.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1680.0,3060.0,ob60670h0,120.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6067y5q,0.5,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,1,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60670p0,5.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60670r0,16.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60670s0,60.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob60670o0,40.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60670q0,60.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,1640.0,3190.0,ob60670n0,320.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob60670m0,60.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob60670l0,90.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob60670k0,60.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60670j0,16.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60640j0,10.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60670i0,16.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2651061404,-59.68447326652,3020.0,5610.0,ob60640i0,60.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60640g0,60.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2651061404,-59.68447326652,3020.0,5610.0,ob60640h0,20.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60640f0,20.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
IRAS08005-2356,120.6698528266,-24.07884163988,5450.0,10140.0,ob4o08060,164.0,STIS/CCD,STAR;POST-AGB STAR;CIRCUMSTELLAR MATTER;EMISSION LINE NEBULA;EJECTA,11634,3,*Emission*
IRAS08005-2356,120.6699180966,-24.07878338689,5450.0,10140.0,ob4o08040,164.0,STIS/CCD,STAR;POST-AGB STAR;CIRCUMSTELLAR MATTER;EMISSION LINE NEBULA;EJECTA,11634,3,*Emission*
IRAS08005-2356,120.6698310699,-24.07886105754,5450.0,10140.0,ob4o08050,164.0,STIS/CCD,STAR;POST-AGB STAR;CIRCUMSTELLAR MATTER;EMISSION LINE NEBULA;EJECTA,11634,3,*Emission*
IRAS08005-2356,120.66989634,-24.07880280456,5450.0,10140.0,ob4o08030,164.0,STIS/CCD,STAR;POST-AGB STAR;CIRCUMSTELLAR MATTER;EMISSION LINE NEBULA;EJECTA,11634,3,*Emission*
IRAS19343,294.0788957468,29.54731633004,5450.0,10140.0,ob4o07050,215.0,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS19343,294.0788524775,29.54727547058,5450.0,10140.0,ob4o07060,218.0,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS19343,294.0787226699,29.54715289212,5450.0,10140.0,ob4o07040,212.0,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS19343,294.0787659391,29.54719375162,5450.0,10140.0,ob4o07030,218.0,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6062010,0.4,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6062020,5.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6062090,150.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6062070,300.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6062030,2.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob6062080,100.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620d0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620c0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,5450.0,10140.0,ob6062050,30.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6062060,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6062040,30.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620e0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,1640.0,3190.0,ob60620a0,390.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620f0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620b0,45.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620h0,60.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60620o0,0.4,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620i0,12.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620n0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60620k0,72.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60620l0,72.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,3020.0,5610.0,ob60620m0,360.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60620p0,5.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob60620j0,90.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60620q0,6.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob60620r0,30.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,5450.0,10140.0,ob60620s0,21.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6062qgq,0.5,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,1,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,3020.0,5610.0,ob6062s3q,4.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,2,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60620t0,8.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob60620u0,120.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6064010,0.2,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,5450.0,10140.0,ob6064050,2.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6064030,16.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,5450.0,10140.0,ob6064040,0.2,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-NNE2,161.2650366667,-59.68440722222,3020.0,5610.0,ob60640d0,200.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,3020.0,5610.0,ob60640c0,80.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6064080,20.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2650690572,-59.68450576652,5450.0,10140.0,ob6064060,16.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,3020.0,5610.0,ob60640b0,20.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-A,161.2649625,-59.68447222222,5450.0,10140.0,ob6064020,2.0,STIS/CCD,STAR;ETA CARINAE STAR;EMISSION LINE STAR;LUMINOUS BLUE VARIABLE;CIRCUMSTELLAR MATTER;EJECTA,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,5450.0,10140.0,ob60640a0,15.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-SSW,161.2649254167,-59.68450472222,5450.0,10140.0,ob6064090,3.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE,161.2649995833,-59.68443972222,5450.0,10140.0,ob6064070,3.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA;KNOT,11612,3,*Emission*
ETA-CAR-NNE2,161.2650366667,-59.68440722222,3020.0,5610.0,ob60640e0,120.0,STIS/CCD,UNIDENTIFIED;EJECTA;EMISSION LINE NEBULA,11612,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86668077715,-69.2694412152,5450.0,10140.0,ob7i200c0,389.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86747487455,-69.26942234791,5450.0,10140.0,ob7i20090,389.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86707782602,-69.26943178201,5450.0,10140.0,ob7i200a0,389.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86756923266,-69.26991989478,5450.0,10140.0,ob7i20060,343.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86756923266,-69.26991989478,5450.0,10140.0,ob7i20070,366.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86677511712,-69.2699387625,5450.0,10140.0,ob7i20030,343.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86717217506,-69.2699293291,5450.0,10140.0,ob7i20040,343.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
SN-1987A-HOTSPOTS-52X2,83.86677511712,-69.2699387625,5450.0,10140.0,ob7i20020,378.0,STIS/CCD,EXT-MEDIUM;EMISSION LINE NEBULA;SNR,11653,3,*Emission*
IRAS10197,155.3907023815,-58.09661139975,5450.0,10140.0,ob4o05010,740.1,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS22036,331.3763373116,53.35909179318,5450.0,10140.0,ob4o04040,1756.0,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS10197,155.3907833157,-58.09664685268,5450.0,10140.0,ob4o05020,740.1,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
IRAS10197,155.3909451845,-58.09671775839,5450.0,10140.0,ob4o05040,740.1,STIS/CCD,STAR;CIRCUMSTELLAR MATTER;EJECTA;EMISSION LINE NEBULA;POST-AGB STAR,11634,3,*Emission*
