common_name,inst_family,obs_id,filename,file_size_mb,status
Mrk 817,COS,,lede38030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede38tsq_x1d.fits,3.39,ok
Mrk 817,COS,,lede38tuq_x1d.fits,3.39,ok
Mrk 817,COS,,lede38twq_x1d.fits,3.39,ok
Mrk 817,COS,,lede38tyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede38u0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede38u2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede38u4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede38u6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede39010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede39020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede39030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede39clq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39cnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39cpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39crq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39ctq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39cvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39cxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede39czq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3a010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3a020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3a030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3axcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axeq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axiq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axkq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axmq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axoq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3axqq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3b010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3b020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3b030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3bk0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bk2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bk4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bk6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bk8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bkaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bkcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3bkeq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3c010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3c020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3c030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3ck6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ck8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckeq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckiq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ckkq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3d010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3d020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3d030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3dt1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dt3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dt5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dt7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dt9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dtbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dtdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3dtfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3e010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3e020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3e030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3efcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efeq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efiq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efkq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efmq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efoq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3efqq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3f010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3f020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3f030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3fdhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdlq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fdtq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3fe0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3g010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3g020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3g030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3gmjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmlq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmtq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3gmxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3h010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3h020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3h030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3hbeq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hblq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3hbtq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3i010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3i020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3i030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3irrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3irtq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3irvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3irxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3irzq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3is1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3is3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3is6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3l010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3l020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3l030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3lppq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lprq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lptq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lpvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lpxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lpzq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lq1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3lq3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3m010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3m020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3m030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3me4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3me6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3me8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3meaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3medq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3mefq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3mehq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3mejq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3n010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3n020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3n030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3n040_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3nc4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3nc6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3nc8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3nclq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncqq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3nctq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ncwq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3nd5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3p010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3p020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3p030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3pr0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3pr2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3pr4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3pr6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3pr9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3prbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3prdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3prfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3q010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3q020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3q030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3qa2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qa4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qzpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qzrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qztq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qzvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qzxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3qzzq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3r010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3r020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3r030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3rh0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rh2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rh4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rh6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rh8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rhaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rhcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3rheq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3s010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3s020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3s030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3staq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3stcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3steq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3stgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3stjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3stpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3strq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3sttq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3u010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3u020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3u030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3ua1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ua3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ua5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ua7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3ua9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3uabq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3uzvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3uzyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3v010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3v020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3v030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3vijq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3vimq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3vioq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3viqq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3visq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3viuq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3viwq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3viyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3w010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3w020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3w030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3wduq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3wdwq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3wdyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3we0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3we2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3we4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3we6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3we8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3x010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3x020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3x030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3xjdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xjfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xjhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xjmq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xjoq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xk9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xkhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3xkjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3y010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3y020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3y030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3yq7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yq9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3yqlq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3z010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3z020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3z030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede3za1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3za3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3za5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3za7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3za9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede3zzuq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3zzwq_x1d.fits,3.39,ok
Mrk 817,COS,,lede3zzyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede40020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede40030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede40mcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40meq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40mgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40miq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40mkq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40mmq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40moq_x1d.fits,3.39,ok
Mrk 817,COS,,lede40mqq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede41020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede41030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede41u9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede41ubq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41udq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41ufq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41uiq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41ukq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41umq_x1d.fits,3.39,ok
Mrk 817,COS,,lede41uoq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede42020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede42030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede42hfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hlq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hpq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42hrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede42htq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede43020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede43030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede43p8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede43paq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43pcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43peq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43pgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43piq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43pkq_x1d.fits,3.39,ok
Mrk 817,COS,,lede43pmq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede44020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede44030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede44grq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44gtq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44gvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44gxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44gzq_x1d.fits,3.39,ok
Mrk 817,COS,,lede44h1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede44h3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede44h5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede45010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede45020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede45030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede45q3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede45q5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede45q7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede45q9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede45qbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede45qdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede45qfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede45qhq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede46020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede46030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede46ynq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46ypq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46yrq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46ytq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46yvq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46yxq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46yzq_x1d.fits,3.39,ok
Mrk 817,COS,,lede46z1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede47010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede47020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede47030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede47b4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede47b6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede47b8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede47baq_x1d.fits,3.39,ok
Mrk 817,COS,,lede47bcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede47beq_x1d.fits,3.39,ok
Mrk 817,COS,,lede47bgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede47biq_x1d.fits,3.39,ok
Mrk 817,COS,,lede48010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede48020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede48030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede48t2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede48t4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede48t6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede48t8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede48taq_x1d.fits,3.39,ok
Mrk 817,COS,,lede48tcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede48teq_x1d.fits,3.39,ok
Mrk 817,COS,,lede48tgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede49010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede49020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede49030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede49h4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede49h6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede49h8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede49haq_x1d.fits,3.39,ok
Mrk 817,COS,,lede49hcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede49heq_x1d.fits,3.39,ok
Mrk 817,COS,,lede49hgq_x1d.fits,3.39,ok
Mrk 817,COS,,lede49hiq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4a010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4ak6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede4ak8q_x1d.fits,3.39,ok
Mrk 817,COS,,lede4akaq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4akcq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4c010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4c020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4c030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4cehq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cejq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4celq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cenq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cepq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cerq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cetq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4cevq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4d010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4d020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4d030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4dp5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dp7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dp9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dpbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dpdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dpfq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dphq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4dpjq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4e010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede4epnq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4eppq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4eprq_x1d.fits,3.39,ok
Mrk 817,COS,,lede4eptq_x1d.fits,3.39,ok
Mrk 817,COS,,lede50010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede50020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede50030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede50wsq_x1d.fits,3.39,ok
Mrk 817,COS,,lede50wuq_x1d.fits,3.39,ok
Mrk 817,COS,,lede50wwq_x1d.fits,3.39,ok
Mrk 817,COS,,lede50wyq_x1d.fits,3.39,ok
Mrk 817,COS,,lede50x0q_x1d.fits,3.39,ok
Mrk 817,COS,,lede50x2q_x1d.fits,3.39,ok
Mrk 817,COS,,lede50x4q_x1d.fits,3.39,ok
Mrk 817,COS,,lede50x6q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51010_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede51020_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede51030_x1dsum.fits,1.814,ok
Mrk 817,COS,,lede51h1q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51h3q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51h5q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51h7q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51h9q_x1d.fits,3.39,ok
Mrk 817,COS,,lede51hbq_x1d.fits,3.39,ok
Mrk 817,COS,,lede51hdq_x1d.fits,3.39,ok
Mrk 817,COS,,lede51hfq_x1d.fits,3.39,ok
