Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
001427.26+251759.9,3.613601455227069,25.29997400519176,1.8689,30.572514387432257,1.8684585999999999,45.578893991013445
001440.24+254035.8,3.667696637647282,25.676631135694297,2.38033,31.048223921581368,2.3851862,45.95125797889645
001251.25+243736.5,3.213558266748464,24.626826307395163,2.45234,30.933489133222757,2.4424784,45.905472505688266
001250.24+243053.2,3.2093529552772115,24.51479235043939,2.54322,30.45322356464994,2.551,45.55372256849358
001219.90+251926.6,3.0829416288098628,25.32407571485684,2.7977,31.06976079669012,2.7939043,46.00139310755548
001228.99+253157.8,3.1208168641281877,25.532746670349635,1.77018,30.517324757461765,1.7726212,45.51324873788259
001245.50+253953.1,3.1896105389138256,25.664765817442238,2.11317,30.935884532482866,2.1109080000000002,45.97567562314334
001133.69+243732.0,2.8904030989378966,24.62557443673075,2.38519,30.576262433115772,2.3881607000000002,45.37366543712213
001121.94+250515.2,2.8414522066595964,25.08756123392118,2.10457,30.742830054097055,2.1008859,45.82556208116613
001134.49+251555.0,2.8937372834167263,25.26528470708199,2.2075,30.570371748455933,2.208,45.38184242318358
001110.74+251825.3,2.7947695430486874,25.307051629952426,2.25953,30.612661550141475,2.262,45.54360766260314
001111.15+253524.2,2.7964807976798625,25.590056368347355,1.91766,30.936242949089085,1.9176307000000001,46.075408740124274
000940.17+251322.1,2.417386868922449,25.22282237507185,1.68899,30.347871292686833,1.6905838,45.41785752602129
001026.85+253042.2,2.6119096870688736,25.511743477991967,1.77263,30.641393777593144,1.7667233,45.66303923206134
001013.13+253636.0,2.5547325262845675,25.61001470017828,1.76461,30.55208609195536,1.7585146,45.51398856669882
000909.77+245253.4,2.290742965986908,24.881511616966204,2.81242,30.739277892835254,2.8173945,45.70728636389913
000855.18+254438.5,2.2299548242683613,25.74405493289105,1.81903,30.31224189703903,1.8200163,45.57823181219497
000721.99+250506.6,1.8416614728835723,25.085187584902002,1.95878,30.9306864759699,1.9561047999999999,45.782478621715015
000734.76+253052.3,1.8948372233243165,25.51455265776052,2.14395,31.231505158782078,2.1430119999999997,46.30333981267058
000627.84+242952.2,1.6160249782490157,24.49785262150581,1.96557,30.42513110465812,1.9605151,45.28611752771327
000614.89+251309.0,1.5620602855814238,25.219183957331058,1.57239,30.060555400799373,1.57,44.92614561070413
000605.49+252245.2,1.5229124376487562,25.37923855384589,1.76446,31.045802718609558,1.7644098999999998,46.060635515514555
000602.20+252329.9,1.509174295140383,25.39165767929782,2.10977,30.98359788348005,2.0880810000000003,46.072564801285836
000544.31+253459.9,1.43464145054827,25.58332114228203,1.54077,30.305930929822985,1.5319123,45.29990003132014
000439.63+251012.5,1.1651659333191446,25.170162020238013,2.22235,30.48842234534203,2.219,45.429531705801224
000536.58+262513.1,1.4024300905541054,26.420324385598413,2.19846,31.137592908675707,2.202,46.25854548439489
000610.45+260040.2,1.5435568443509171,26.011193074227663,2.09471,30.86618984901331,2.090103,45.88059870081368
000622.03+255020.8,1.5918133655875408,25.83913341319593,1.79362,31.087017749700983,1.787686,46.10593472902218
000618.08+260308.6,1.5753400654143093,26.052404974044162,2.09882,30.55058644002935,2.1107075,45.76433044038151
000600.66+255006.8,1.502762759875793,25.8352225605152,1.9473,30.521318160911378,1.9388283,45.54721220736052
000701.84+255937.3,1.7576712247857813,25.993705165361327,1.54069,30.427200949160436,1.5432811000000002,45.3585141945144
000702.94+254501.0,1.7622748400902992,25.750291820746718,2.36424,30.536724110266157,2.3680000000000003,45.43651133037278
000819.34+260038.1,2.080585280594903,26.010593907139818,1.61052,30.143840322839267,1.613049,45.151671849831054
001051.22+265025.8,2.7134353624057894,26.84051614199252,1.6348,30.945820651367725,1.6373744,46.04970074067135
001015.29+263048.7,2.56371877517995,26.513541688247148,1.87468,30.558579565312364,1.8799909,45.63316018789189
001026.00+262658.0,2.6083561245713445,26.44946811429472,1.68901,30.66554508740247,1.681439,45.61007732152562
001015.42+262451.1,2.5642599779437205,26.41422214733868,1.72797,30.513291898530298,1.7337388999999999,45.701777068133
001055.90+270132.3,2.7329409850250386,27.02566100685257,2.5877,30.915112435798612,2.5890402999999997,46.07908212304642
001111.00+263151.4,2.7958385045278646,26.530955577143175,2.58905,30.61204178325403,2.5679355,45.453622479627306
001148.72+261154.0,2.9530370774968446,26.198357371361393,2.03273,30.524392839201077,2.02935,45.38924909452946
001112.54+260117.7,2.8022525151496893,26.021587568492908,1.93138,30.93490967155526,1.9266368999999999,45.91142908212521
001115.50+260244.4,2.8146077986928617,26.04566809157319,1.71713,30.67958278890206,1.7142273999999995,45.89835384677008
001127.10+255624.5,2.862944953693841,25.94015821513293,1.98082,30.682100815781006,1.9758155,45.76655165823825
001129.02+255312.3,2.8709528471738963,25.88676764996375,1.89667,30.27341286436551,1.8976313000000002,45.35563873773173
001147.60+265500.7,2.9483615478191614,26.91688878594177,1.9491,30.537358039818265,1.9471345000000002,45.50648364945195
001152.60+263245.5,2.9691966525719518,26.54597594116807,1.68698,30.854675917357824,1.6842861,45.927567858068024
001223.65+261000.0,3.098569069496307,26.16667636237516,2.17383,30.52507523036264,2.17,45.56586988816459
001417.84+262602.4,3.5743422684575985,26.43400961932415,1.99188,30.750860507336,1.9921993999999998,45.86440001380848
000749.92+225743.1,1.9580100214417941,22.961982958235392,1.7016,30.377253233504405,1.6961293000000002,45.54133982290102
000645.59+230706.5,1.6899977085440128,23.118476994866892,1.77391,30.502363824028755,1.7757945,45.39707399877514
000613.56+233509.5,1.556522139556762,23.58598640891423,2.08975,30.70064635171316,2.0877468999999995,45.651875288105074
000537.46+223147.0,1.4060969822994591,22.529743280920002,1.74171,30.06336789804792,1.7399644,45.05526007675942
000603.05+225737.7,1.5127183704281606,22.960474247695327,1.76579,30.37926689339868,1.7653598999999998,45.46422542121506
000522.29+223202.5,1.3428934169543254,22.53403302757935,2.89852,30.456914262523973,2.8612987999999997,45.705500985076235
000513.96+222048.4,1.3081881452942523,22.346780149181857,1.67847,30.15091326565105,1.6778688000000002,45.09288345714559
000517.59+224530.7,1.3233152659070129,22.758552518154353,1.82667,30.521470637620105,1.8228208,45.53732765478653
000515.31+230140.5,1.3137942512981908,23.02794302638315,1.68841,30.345563138023458,1.6872082,45.341239935241575
000511.64+231413.0,1.2985132113678333,23.236964589476656,1.65224,30.236587965253598,1.6528405,45.24479575200172
000459.93+230739.4,1.2497226371925765,23.127638654967537,1.67523,30.388151497475953,1.6796789,44.836022097759866
000523.18+231638.4,1.3466168365085878,23.277360670457096,1.75928,30.405384553369416,1.7625948,45.46303814920466
000505.19+233925.1,1.2716369602221107,23.656973346461946,2.08955,30.863598985312684,2.077219,45.85444446200509
000318.95+230310.3,0.8289769515154148,23.05287030652482,1.99684,30.31291412927473,1.9917259999999999,45.20352528248596
000332.62+232142.3,0.8859527053531338,23.361755586073407,2.28331,30.701175977543706,2.2786357,45.71594644239678
000305.05+223512.4,0.7710423095447823,22.58678984054325,1.64211,30.418717486343184,1.6437275000000002,45.444592503394574
000335.07+224602.2,0.896136239736677,22.767294779742972,1.73143,30.048021478149565,1.7260491999999998,45.06964176977085
000230.44+233541.3,0.6268712448244287,23.594816699145056,1.70145,30.8350684019684,1.6958014,45.803096637389665
000228.00+221817.6,0.6167020448032758,22.304903827692762,2.58695,30.429594039005757,2.593,45.40950005156952
235932.66+224919.4,359.8860841763156,22.822075420887483,1.98397,30.27263472130697,1.9758735,45.264172123712854
000002.97+225645.9,0.01241517637532752,22.946096170044584,1.75406,30.160225738811327,1.7591052,45.11758463774244
000016.30+231847.4,0.06792102604708816,23.31316857230033,2.01417,30.59104187591973,2.0080762,45.674319824171754
235847.82+230735.8,359.69925440858503,23.12661681878399,1.73345,30.134199932461385,1.7318029,45.08680242981417
000036.57+243752.9,0.15240415104346994,24.63136445222156,1.9635,30.654782025368775,1.9545548,45.597895775036264
000050.52+241812.3,0.21054034468988905,24.303431471596703,1.56724,30.266280861036307,1.5653143999999999,45.26978987224984
000054.60+240502.1,0.2275176725295865,24.08391975020948,1.67737,30.713376747287334,1.6760973000000001,45.858706001742625
000109.48+235103.0,0.2895185653352996,23.850842845289783,1.72351,30.03177578605576,1.7251195,44.94656692318207
000100.71+235555.2,0.2529657708865898,23.93202175881406,1.93039,30.848362279860083,1.9347096999999998,45.96463895744405
000125.48+242552.7,0.3562025292527551,24.431323272834977,1.53279,30.379451515963027,1.5337787,45.334289553767974
000145.08+235721.8,0.4378570666026462,23.95607734272904,1.56264,30.228874675296865,1.5588164,45.315749695603046
000159.39+245140.4,0.4974589015178594,24.861248694543466,1.71119,30.723137087646855,1.7067578999999995,45.68010559619249
000208.74+242014.0,0.5364302421605771,24.337235255437086,2.05276,31.222009514795587,2.0487863999999996,46.15157521289008
000309.57+242744.4,0.7898924279890025,24.46233888128777,1.89773,30.57315965790803,1.8941715000000001,45.564281892427914
000240.91+242113.1,0.6704816942205412,24.35365114436345,1.93227,30.347896034752907,1.9326619999999999,45.36951863856785
000246.19+241005.7,0.6924949164134659,24.168266561381632,1.90061,30.627922435565765,1.9022862,45.703989555016655
000322.10+243833.1,0.842088048310643,24.64255498337441,1.55356,30.370920626509417,1.5548928,45.40902551666506
000317.68+242639.3,0.8236676623652671,24.44427071692897,1.83124,30.182435373919056,1.8311017,45.09297781566218
000416.69+241557.7,1.0695551756105033,24.26604566628872,1.86223,30.603043860922256,1.8607688000000002,45.62234932693
000410.55+250425.1,1.0439727243689276,25.07363915216493,1.99182,30.664820651976598,1.9875113999999998,45.612421119335515
000439.36+244146.7,1.1640095450219974,24.696307593632685,1.54167,30.677297597210632,1.5359534,45.86463117465078
000435.97+241625.9,1.1498970905681745,24.2738627618118,1.68578,30.2989421497467,1.6880441000000002,45.17562452790917
000520.10+242730.1,1.3337624225391096,24.458364506122685,1.67445,30.22954278497496,1.6731513,45.11875286180152
000511.31+241739.8,1.2971553576770134,24.29439374894847,2.14119,30.88377705426535,2.1352289,45.895186885754775
000544.77+234249.4,1.4365420942280025,23.713736266206013,1.59639,30.114101302445626,1.5984789,45.09754281212694
000613.73+242945.2,1.5572149141930254,24.495912926535922,1.86346,30.917320271936326,1.8609933999999997,46.0022814611937
000648.79+242236.4,1.7033011134086564,24.37677904468465,1.68555,30.979840498352992,1.6898828000000001,45.98703273438993
001021.53+241251.2,2.5897414320091907,24.21423965467892,1.73606,30.42866323677412,1.7389641,45.310677801373245
000409.09+251744.2,1.037915967570541,25.295620733170328,1.63436,31.09475234557729,1.6311103,46.06194545738904
000121.67+253614.6,0.3402953175863104,25.60407830324391,1.6257,30.42184429023991,1.63,44.781110987614056
235945.02+240321.2,359.93759092406486,24.05590066939899,1.61782,30.65674059128891,1.6167118999999999,45.723328352293656
000056.09+251620.2,0.23371286275272496,25.27229738925196,1.82168,30.710875137357988,1.8244497,45.85374175746097
235916.88+245901.0,359.82036395691665,24.983631796193066,1.76148,31.008103289709908,1.7781823,45.937611865343754
235853.83+245428.4,359.7243260772179,24.90789280233477,1.68889,30.364410480248303,1.6892023999999997,45.27333261813671
235840.73+252115.3,359.66973682804763,25.35426520759447,2.18386,30.406776320564916,2.1717057,45.46474958040595
235856.59+252941.3,359.73579375087576,25.494831648917213,2.01677,30.55047669459887,2.0251508,45.445058415956325
235827.67+252729.6,359.6152989340786,25.45823018457974,1.70309,30.34034096330504,1.7053304,45.297926533042855
235759.61+243147.5,359.4983914804908,24.5298781071335,2.0797,30.577266534663877,2.0768158,45.58315801224701
235750.06+245815.2,359.45861699076056,24.970900463021497,1.92974,30.766233301300275,1.9253563000000002,45.95655745944977
235746.86+253232.3,359.445252676276,25.542318586326523,2.0511,30.34197804438231,2.0484626,45.33976580207466
235729.55+253027.0,359.37314230281936,25.50750409497921,1.86893,30.51227870078955,1.8743911,45.558476298158375
235536.22+250146.2,358.9009483326993,25.02950776333916,1.66098,30.516520121197765,1.6363313999999998,45.63639484633182
235436.68+250412.6,358.65283443024384,25.070179079375762,1.89646,30.81841117867488,1.8975924,45.922363244153445
235434.20+250806.1,358.6425387674604,25.135049738136235,1.95163,30.514538988471735,1.9498093,45.71092277554687
235528.13+251052.2,358.86721337810235,25.181169463250857,1.63655,30.31262587207579,1.6290691000000002,45.37853562165064
235255.83+250342.8,358.23264138532613,25.061911323276785,2.03015,30.70267380164649,2.0265006999999997,45.848080633774366
235220.37+250908.7,358.0849153399224,25.152424323990324,1.7743,30.947208237845963,1.772138,45.99921863334908
235328.91+260840.9,358.37048667508947,26.14471536576481,1.74609,30.841926699138618,1.7435198,45.82156434581316
235540.56+264258.6,358.91900827087716,26.716286005138176,1.70483,30.14800035227637,1.7068541000000002,45.38645122302969
235550.56+253114.2,358.9606768113478,25.52063066464239,2.12669,30.622150317968057,2.1456075,45.599735161580405
235633.25+260527.4,359.13855143503645,26.09094466718028,1.95771,30.662938008189485,1.9557179,45.71434971902846
235703.72+260523.0,359.26552478446473,26.08974588500121,2.21297,30.536514529075227,2.2119999999999997,45.435469344186835
235637.74+255011.6,359.15728885498083,25.836557987828336,1.76024,30.45730800752608,1.7632259999999995,45.45992245740595
235805.76+261023.5,359.5240056164191,26.173203841262158,1.60825,30.129995622728174,1.609159,45.139542520857084
235854.38+262530.9,359.72660066952363,26.425277348454088,1.75266,30.713414545342367,1.7500558000000002,45.91856909072888
000016.02+254740.0,0.06675950472060778,25.79446410340579,1.60799,30.20096762741352,1.610551,45.35061092814314
000039.71+261108.4,0.16546712443272327,26.18569145499557,1.69332,30.398176277915027,1.6942191000000002,45.421492887085435
000135.32+255828.8,0.3972037202383945,25.97466746479339,1.69447,30.297628364021406,1.6973368999999998,45.237842378746905
000132.75+255550.5,0.3864825931258906,25.93071663786961,1.75088,30.173146534534908,1.7533906000000004,45.22244362424561
000215.06+260945.2,0.5627633824881286,26.16257009076304,1.67325,30.23338292708599,1.6779487000000002,45.24450909087094
233115.15+241909.5,352.81313269260164,24.31932139510223,2.14913,31.061053235702076,2.1446989,46.08188301727607
232816.26+234243.0,352.06776981742195,23.71195476594548,2.26338,30.692110920764797,2.265,45.64336453991511
232758.72+225549.0,351.9946729263985,22.93028723343165,2.36272,30.780349614247264,2.353,45.69222993462337
232748.79+234425.4,351.95333311341017,23.74041485939217,1.69623,30.39608537959689,1.6934749,45.30270228743251
232752.60+241222.8,351.9692035094047,24.20635775612518,2.04475,30.48725270591399,2.042977,45.512400757355024
232624.80+233442.6,351.6033634013143,23.57852051531355,1.99078,30.570320013362597,1.995885,45.59660381606087
232607.32+240146.5,351.5305052103147,24.02960903204132,1.95072,30.36305889631577,1.9474447,45.538477521285444
232623.21+240734.4,351.59673959991227,24.12624765141213,2.5464,30.401110731954354,2.554268,45.547489725898316
232548.36+233242.1,351.4515094293482,23.545054045978546,1.67075,30.498633215094905,1.666975,45.56474896562754
232536.98+233804.4,351.40411519251836,23.63457912204838,2.12153,30.850584030719112,2.114725,45.895907641966566
232539.37+240631.0,351.41404452373695,24.10862136366823,2.06612,30.532385951738917,2.0688682000000003,45.49414241674067
232502.93+225030.7,351.26222896084005,22.84188670464133,2.38411,30.746140576024736,2.386,45.719469364400425
232453.73+234334.9,351.22389570041986,23.7263682139692,1.70582,30.247529311938443,1.7040461999999998,45.351179698366586
232449.91+233450.8,351.20795885669054,23.580801277088,2.06315,30.715392048210205,2.063406,45.573290288032275
232447.07+235743.5,351.19615750921014,23.9621043245863,2.68544,30.77115958188913,2.687074,45.69308746238886
232427.47+230711.7,351.1144699268669,23.1199240797399,1.83166,30.534780636773803,1.8309297999999998,45.62885703127716
232411.70+232808.7,351.0487628469395,23.469105032750353,1.94212,30.243285038944187,1.942137,45.23684580554252
232357.45+233641.5,350.98941598509845,23.611541458329114,1.87232,30.386289471590793,1.8705223999999998,45.41134631285094
232411.19+233917.5,351.0466605386657,23.654878028655013,1.60097,30.206111881607455,1.6051311000000001,44.71826999763081
232437.24+235435.2,351.15517886330076,23.909796769101693,2.06319,30.21539821978375,2.053625,45.36622920290334
232402.23+235157.8,351.0092943331044,23.866060309546903,1.99293,30.856342285581988,1.9882182000000002,45.760505843054965
232354.18+240415.5,350.9757577421372,24.07098421804789,1.76401,30.419956837581218,1.7687378,45.59951439063125
232335.36+231122.5,350.89736429243834,23.189594660376034,2.69337,30.473527056431088,2.7026916,45.33954150622984
232329.46+231647.3,350.872787178026,23.27982992270853,1.76554,30.22975091640724,1.7690021,45.31778228166508
232302.58+231850.3,350.7607603787451,23.313990233029013,1.54668,30.1046808328666,1.5445368,45.18784140935909
232241.75+234057.1,350.67398666972895,23.68253928010128,1.75076,30.904404477466485,1.7504581000000001,45.96940579850324
232237.39+234427.3,350.6558320083583,23.74092215865829,1.69514,30.161673427946383,1.6968824,45.1616828155719
232227.25+235313.1,350.61354900890035,23.88698669344405,1.89172,30.238298928256306,1.8942908999999999,45.09731375254676
232144.51+230713.1,350.4354623212626,23.120327678494764,1.90284,30.898376669885778,1.8956758999999999,45.8507711068945
232154.71+232243.0,350.4779602699447,23.37861645480742,1.60286,30.723185302703975,1.6018127,45.825315435056794
232133.03+232803.5,350.38764782179504,23.467656965145178,1.66256,30.621815721116796,1.6661598999999998,45.25579570930953
232146.21+232859.0,350.44258039471254,23.48306668372677,1.9296,30.59279055688583,1.9304366000000002,45.72898849759504
232205.35+235404.1,350.52231348156766,23.90114443655365,1.70301,30.220216687741875,1.7007606,45.34831717818454
232037.95+230807.0,350.1581387159205,23.135278938621568,2.04816,30.747468793104133,2.0432799999999998,45.688470113036885
232111.98+231228.5,350.29993106005617,23.20792524465926,1.9624,30.464877975563887,1.9653311000000002,45.51942199263603
232009.77+235511.8,350.0407368813792,23.91995169283321,1.97836,30.286709428888116,1.9663035,45.41278679835707
231935.20+242129.5,349.89668158477133,24.358215510067573,1.54137,30.384533988253708,1.5363145,45.35598167231839
232003.97+244050.7,350.01657952517365,24.680755247501626,2.59421,30.699251354612528,2.5985496,45.668990582005954
232039.99+244720.4,350.1666297975904,24.78900917331691,1.95238,30.58426634573845,1.9487854,45.675529458030006
232205.30+244709.0,350.52210068909903,24.785853785319237,1.88708,30.30087303900082,1.8864979,45.40474702072557
232200.78+242000.4,350.5032594013951,24.333463212550875,2.99977,30.938196673997105,2.998,45.65226655636117
232217.19+250337.0,350.5716545505159,25.060289126648,1.61445,30.445697942889623,1.6105413,45.531156700716465
232231.46+240956.6,350.63112283231493,24.165730449560474,1.82135,30.62883561479859,1.8191661,45.90309938086028
